InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,IsReturn,DayOfWeek,Hour
553208,23008,DOLLY GIRL BABY GIFT SET,6,2011-05-16 09:10:00,14.95,12674,France,89.69999999999999,2011-05,False,Monday,9
553343,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-05-16 12:35:00,8.5,16642,United Kingdom,34.0,2011-05,False,Monday,12
553350,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-05-16 13:32:00,1.25,12871,United Kingdom,15.0,2011-05,False,Monday,13
553356,21931,JUMBO STORAGE BAG SUKI,10,2011-05-16 14:05:00,2.08,14038,United Kingdom,20.8,2011-05,False,Monday,14
553374,15036,ASSORTED COLOURS SILK FAN,36,2011-05-16 14:51:00,0.83,14489,United Kingdom,29.88,2011-05,False,Monday,14
553377,20728,LUNCH BAG CARS BLUE,10,2011-05-16 14:58:00,1.65,14888,United Kingdom,16.5,2011-05,False,Monday,14
553380,22826,LOVE SEAT ANTIQUE WHITE METAL,1,2011-05-16 15:29:00,195.0,17190,United Kingdom,195.0,2011-05,False,Monday,15
553381,22549,PICTURE DOMINOES,12,2011-05-16 15:34:00,1.45,13456,United Kingdom,17.4,2011-05,False,Monday,15
553402,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,2011-05-16 17:13:00,1.65,17898,United Kingdom,3.3,2011-05,False,Monday,17
553408,23109,LED TEA LIGHTS,24,2011-05-17 09:13:00,2.89,13976,United Kingdom,69.36,2011-05,False,Tuesday,9
553421,85176,SEWING SUSAN 21 NEEDLE SET,24,2011-05-17 10:23:00,0.85,16139,United Kingdom,20.4,2011-05,False,Tuesday,10
553489,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-17 12:43:00,12.75,15730,United Kingdom,12.75,2011-05,False,Tuesday,12
553525,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-05-17 14:50:00,1.25,16266,United Kingdom,7.5,2011-05,False,Tuesday,14
553527,22971,QUEENS GUARD COFFEE MUG,6,2011-05-17 14:57:00,2.55,15123,United Kingdom,15.299999999999999,2011-05,False,Tuesday,14
553552,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-05-17 16:23:00,4.15,17702,United Kingdom,16.6,2011-05,False,Tuesday,16
553565,22784,LANTERN CREAM GAZEBO ,3,2011-05-18 09:01:00,4.95,17505,United Kingdom,14.850000000000001,2011-05,False,Wednesday,9
553566,23084,RABBIT NIGHT LIGHT,12,2011-05-18 09:09:00,2.08,12690,France,24.96,2011-05,False,Wednesday,9
553573,22980,PANTRY SCRUBBING BRUSH,1,2011-05-18 09:52:00,1.65,16446,United Kingdom,1.65,2011-05,False,Wednesday,9
553612,22986,GINGHAM ROSE WRAP,25,2011-05-18 10:48:00,0.42,17556,United Kingdom,10.5,2011-05,False,Wednesday,10
553657,48173C,DOORMAT BLACK FLOCK ,1,2011-05-18 11:28:00,7.95,14583,United Kingdom,7.95,2011-05,False,Wednesday,11
553658,22831,WHITE BROCANTE SOAP DISH,6,2011-05-18 11:42:00,2.95,16818,United Kingdom,17.700000000000003,2011-05,False,Wednesday,11
553661,21696,SMALL SILVER TRELLIS CANDLEPOT,6,2011-05-18 11:59:00,2.95,13572,United Kingdom,17.700000000000003,2011-05,False,Wednesday,11
553678,22960,JAM MAKING SET WITH JARS,6,2011-05-18 13:00:00,4.25,14009,United Kingdom,25.5,2011-05,False,Wednesday,13
553680,21754,HOME BUILDING BLOCK WORD,1,2011-05-18 13:11:00,5.95,13258,United Kingdom,5.95,2011-05,False,Wednesday,13
553701,22469,HEART OF WICKER SMALL,24,2011-05-18 14:42:00,1.65,14463,United Kingdom,39.599999999999994,2011-05,False,Wednesday,14
553703,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-05-18 14:57:00,7.95,13192,United Kingdom,15.9,2011-05,False,Wednesday,14
553714,21792,CLASSIC FRENCH STYLE BASKET GREEN ,4,2011-05-18 15:55:00,3.95,16987,United Kingdom,15.8,2011-05,False,Wednesday,15
553720,21463,MIRRORED DISCO BALL ,4,2011-05-18 16:26:00,5.95,13417,United Kingdom,23.8,2011-05,False,Wednesday,16
553724,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-05-18 16:50:00,0.29,17047,United Kingdom,6.959999999999999,2011-05,False,Wednesday,16
553737,22138,BAKING SET 9 PIECE RETROSPOT ,24,2011-05-19 08:50:00,4.25,15116,United Kingdom,102.0,2011-05,False,Thursday,8
553738,23199,JUMBO BAG APPLES,10,2011-05-19 08:55:00,2.08,17469,United Kingdom,20.8,2011-05,False,Thursday,8
553740,23162,REGENCY TEA STRAINER,4,2011-05-19 09:31:00,3.75,16647,United Kingdom,15.0,2011-05,False,Thursday,9
553751,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2011-05-19 10:16:00,1.65,15630,United Kingdom,19.799999999999997,2011-05,False,Thursday,10
553765,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-05-19 10:43:00,2.55,17245,United Kingdom,15.299999999999999,2011-05,False,Thursday,10
553781,21713,CITRONELLA CANDLE FLOWERPOT,8,2011-05-19 10:54:00,2.1,16008,United Kingdom,16.8,2011-05,False,Thursday,10
553830,21402,RED  EGG  SPOON,48,2011-05-19 11:32:00,0.12,17871,United Kingdom,5.76,2011-05,False,Thursday,11
553835,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-05-19 11:50:00,4.15,13529,United Kingdom,16.6,2011-05,False,Thursday,11
553838,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,24,2011-05-19 12:10:00,0.85,12620,France,20.4,2011-05,False,Thursday,12
553852,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-05-19 13:05:00,1.69,15599,United Kingdom,27.04,2011-05,False,Thursday,13
553856,22854,CREAM SWEETHEART EGG HOLDER,1,2011-05-19 13:28:00,4.95,16813,United Kingdom,4.95,2011-05,False,Thursday,13
553873,15036,ASSORTED COLOURS SILK FAN,12,2011-05-19 14:42:00,0.83,14859,United Kingdom,9.959999999999999,2011-05,False,Thursday,14
553876,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-05-19 14:45:00,4.95,16463,United Kingdom,14.850000000000001,2011-05,False,Thursday,14
553879,23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,8,2011-05-19 15:15:00,4.95,15791,United Kingdom,39.6,2011-05,False,Thursday,15
553894,22854,CREAM SWEETHEART EGG HOLDER,8,2011-05-19 17:15:00,4.95,13658,United Kingdom,39.6,2011-05,False,Thursday,17
553896,35810A,ENAMEL PINK COFFEE CONTAINER,12,2011-05-19 17:22:00,0.83,13887,United Kingdom,9.959999999999999,2011-05,False,Thursday,17
553900,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-05-19 17:47:00,9.95,12353,Bahrain,19.9,2011-05,False,Thursday,17
553907,20801,LARGE PINK GLASS SUNDAE DISH,16,2011-05-19 18:21:00,0.79,14551,United Kingdom,12.64,2011-05,False,Thursday,18
553916,21534,DAIRY MAID LARGE MILK JUG,3,2011-05-20 08:18:00,4.95,17166,United Kingdom,14.850000000000001,2011-05,False,Friday,8
553922,22090,PAPER BUNTING RETROSPOT,6,2011-05-20 09:24:00,2.95,17926,United Kingdom,17.700000000000003,2011-05,False,Friday,9
553952,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,4,2011-05-20 10:50:00,14.95,13391,United Kingdom,59.8,2011-05,False,Friday,10
554008,23206,LUNCH BAG APPLE DESIGN,10,2011-05-20 12:31:00,1.65,17455,United Kingdom,16.5,2011-05,False,Friday,12
554013,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-05-20 13:13:00,3.75,13308,United Kingdom,15.0,2011-05,False,Friday,13
554014,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-05-20 13:13:00,0.95,13856,United Kingdom,11.399999999999999,2011-05,False,Friday,13
554016,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,6,2011-05-20 13:14:00,0.85,13243,United Kingdom,5.1,2011-05,False,Friday,13
554039,22088,PAPER BUNTING COLOURED LACE,6,2011-05-20 14:27:00,2.95,15095,United Kingdom,17.700000000000003,2011-05,False,Friday,14
554050,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-05-20 14:54:00,0.95,18048,United Kingdom,0.95,2011-05,False,Friday,14
554065,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2011-05-22 10:39:00,0.85,18287,United Kingdom,10.2,2011-05,False,Sunday,10
554067,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-05-22 10:47:00,0.42,18150,United Kingdom,10.08,2011-05,False,Sunday,10
554068,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-05-22 10:53:00,1.25,16690,United Kingdom,15.0,2011-05,False,Sunday,10
554070,22089,PAPER BUNTING VINTAGE PAISLEY,40,2011-05-22 11:06:00,2.55,13555,United Kingdom,102.0,2011-05,False,Sunday,11
554075,21788,KIDS RAIN MAC BLUE,24,2011-05-22 11:29:00,0.85,16038,United Kingdom,20.4,2011-05,False,Sunday,11
554077,20771,CHRYSANTHEMUM  JOURNAL,6,2011-05-22 11:34:00,2.55,13972,United Kingdom,15.299999999999999,2011-05,False,Sunday,11
554081,48129,DOORMAT TOPIARY,10,2011-05-22 11:47:00,6.75,13227,United Kingdom,67.5,2011-05,False,Sunday,11
554091,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-05-22 12:35:00,2.1,13657,United Kingdom,12.600000000000001,2011-05,False,Sunday,12
554092,21313,GLASS HEART T-LIGHT HOLDER ,12,2011-05-22 12:41:00,0.85,17176,United Kingdom,10.2,2011-05,False,Sunday,12
554093,22498,WOODEN REGATTA BUNTING,3,2011-05-22 12:49:00,5.95,14837,United Kingdom,17.85,2011-05,False,Sunday,12
554095,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2011-05-22 12:51:00,0.65,14682,United Kingdom,20.8,2011-05,False,Sunday,12
554096,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2011-05-22 12:51:00,2.1,14921,United Kingdom,25.200000000000003,2011-05,False,Sunday,12
554099,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-05-22 13:20:00,1.95,16341,United Kingdom,15.6,2011-05,False,Sunday,13
554102,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-05-22 13:40:00,4.95,14647,United Kingdom,9.9,2011-05,False,Sunday,13
554106,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2011-05-22 14:05:00,0.42,12710,Germany,10.08,2011-05,False,Sunday,14
554114,22561,WOODEN SCHOOL COLOURING SET,2,2011-05-22 15:00:00,1.65,15292,United Kingdom,3.3,2011-05,False,Sunday,15
554122,22178,VICTORIAN GLASS HANGING T-LIGHT,48,2011-05-22 15:37:00,1.25,15705,United Kingdom,60.0,2011-05,False,Sunday,15
554124,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-05-23 08:31:00,1.45,13339,United Kingdom,17.4,2011-05,False,Monday,8
554125,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,2011-05-23 08:52:00,5.95,13885,United Kingdom,11.9,2011-05,False,Monday,8
554132,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-05-23 09:43:00,0.85,12360,Austria,10.2,2011-05,False,Monday,9
554202,22424,ENAMEL BREAD BIN CREAM,2,2011-05-23 12:14:00,12.75,13546,United Kingdom,25.5,2011-05,False,Monday,12
554262,75049L,LARGE CIRCULAR MIRROR MOBILE,384,2011-05-23 12:32:00,0.85,17715,United Kingdom,326.4,2011-05,False,Monday,12
554281,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2011-05-23 13:41:00,0.65,18160,United Kingdom,20.8,2011-05,False,Monday,13
554289,23110,PARISIENNE KEY CABINET ,2,2011-05-23 14:18:00,5.75,15434,United Kingdom,11.5,2011-05,False,Monday,14
554306,22624,IVORY KITCHEN SCALES,6,2011-05-23 14:59:00,8.5,15734,United Kingdom,51.0,2011-05,False,Monday,14
554326,22639,SET OF 4 NAPKIN CHARMS HEARTS,29,2011-05-23 16:32:00,2.55,13737,United Kingdom,73.94999999999999,2011-05,False,Monday,16
554441,22150,3 STRIPEY MICE FELTCRAFT,6,2011-05-24 12:22:00,1.95,13213,United Kingdom,11.7,2011-05,False,Tuesday,12
554485,21310,CAPIZ CHANDELIER,1,2011-05-24 13:22:00,29.95,18018,United Kingdom,29.95,2011-05,False,Tuesday,13
554498,22716,CARD CIRCUS PARADE,12,2011-05-24 14:39:00,0.42,15314,United Kingdom,5.04,2011-05,False,Tuesday,14
554505,21818,GLITTER HEART DECORATION,12,2011-05-24 15:14:00,0.85,17521,United Kingdom,10.2,2011-05,False,Tuesday,15
554515,22799,SWEETHEART WIRE FRUIT BOWL,9,2011-05-24 16:25:00,8.5,15042,United Kingdom,76.5,2011-05,False,Tuesday,16
554543,47566,PARTY BUNTING,4,2011-05-25 09:18:00,4.95,16091,United Kingdom,19.8,2011-05,False,Wednesday,9
554557,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-05-25 10:12:00,1.25,15804,United Kingdom,15.0,2011-05,False,Wednesday,10
554603,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2,2011-05-25 11:14:00,3.75,14593,United Kingdom,7.5,2011-05,False,Wednesday,11
554632,23078,ICE CREAM PEN LIP GLOSS ,24,2011-05-25 11:41:00,1.25,14287,United Kingdom,30.0,2011-05,False,Wednesday,11
554636,23009,I LOVE LONDON BABY GIFT SET,6,2011-05-25 11:52:00,14.95,16763,United Kingdom,89.69999999999999,2011-05,False,Wednesday,11
554647,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-05-25 12:39:00,1.79,14705,United Kingdom,179.0,2011-05,False,Wednesday,12
554648,23084,RABBIT NIGHT LIGHT,24,2011-05-25 12:44:00,1.79,12562,France,42.96,2011-05,False,Wednesday,12
554654,15056BL,EDWARDIAN PARASOL BLACK,3,2011-05-25 13:34:00,5.95,12815,Poland,17.85,2011-05,False,Wednesday,13
554674,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,36,2011-05-25 16:01:00,0.95,14522,United Kingdom,34.199999999999996,2011-05,False,Wednesday,16
554684,82567,"AIRLINE LOUNGE,METAL SIGN",5,2011-05-25 16:28:00,2.1,16448,United Kingdom,10.5,2011-05,False,Wednesday,16
554697,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2011-05-25 17:31:00,2.1,14584,United Kingdom,8.4,2011-05,False,Wednesday,17
554701,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-05-26 09:33:00,7.95,12974,United Kingdom,15.9,2011-05,False,Thursday,9
554788,85066,CREAM SWEETHEART MINI CHEST,2,2011-05-26 12:00:00,12.75,12987,United Kingdom,25.5,2011-05,False,Thursday,12
554810,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-05-26 13:16:00,9.95,14816,United Kingdom,9.95,2011-05,False,Thursday,13
554813,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-26 13:26:00,12.75,15852,United Kingdom,12.75,2011-05,False,Thursday,13
554823,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-05-26 14:20:00,9.95,16624,United Kingdom,19.9,2011-05,False,Thursday,14
554826,20725,LUNCH BAG RED RETROSPOT,10,2011-05-26 14:53:00,1.65,12493,France,16.5,2011-05,False,Thursday,14
554838,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-05-26 16:30:00,2.95,18232,United Kingdom,17.700000000000003,2011-05,False,Thursday,16
554844,23053,RECYCLED ACAPULCO MAT PINK,2,2011-05-26 19:38:00,8.25,18073,United Kingdom,16.5,2011-05,False,Thursday,19
554854,22456,NATURAL SLATE CHALKBOARD LARGE ,6,2011-05-27 09:39:00,4.95,16369,United Kingdom,29.700000000000003,2011-05,False,Friday,9
554865,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-05-27 10:37:00,4.95,14280,United Kingdom,14.850000000000001,2011-05,False,Friday,10
554868,22197,SMALL POPCORN HOLDER,4300,2011-05-27 10:52:00,0.72,13135,United Kingdom,3096.0,2011-05,False,Friday,10
554916,23109,LED TEA LIGHTS,12,2011-05-27 12:26:00,2.89,17345,United Kingdom,34.68,2011-05,False,Friday,12
554920,22424,ENAMEL BREAD BIN CREAM,1,2011-05-27 12:41:00,12.75,16275,United Kingdom,12.75,2011-05,False,Friday,12
554935,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-05-27 13:30:00,2.95,14338,United Kingdom,17.700000000000003,2011-05,False,Friday,13
554937,79321,CHILLI LIGHTS,6,2011-05-27 13:32:00,5.75,15402,United Kingdom,34.5,2011-05,False,Friday,13
554938,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-27 13:34:00,2.08,12876,Belgium,20.8,2011-05,False,Friday,13
554951,47566,PARTY BUNTING,50,2011-05-27 14:48:00,4.15,16323,United Kingdom,207.50000000000003,2011-05,False,Friday,14
554985,20665,RED RETROSPOT PURSE ,6,2011-05-29 12:26:00,2.95,12426,Germany,17.700000000000003,2011-05,False,Sunday,12
554986,22515,CHILDS GARDEN SPADE PINK,4,2011-05-29 12:35:00,2.1,14451,United Kingdom,8.4,2011-05,False,Sunday,12
554987,85066,CREAM SWEETHEART MINI CHEST,1,2011-05-29 12:48:00,12.75,14823,United Kingdom,12.75,2011-05,False,Sunday,12
554988,84563B,BLUE & WHITE BREAKFAST TRAY,1,2011-05-29 13:32:00,2.95,15897,United Kingdom,2.95,2011-05,False,Sunday,13
554993,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2,2011-05-29 14:13:00,1.25,17051,United Kingdom,2.5,2011-05,False,Sunday,14
554998,22423,REGENCY CAKESTAND 3 TIER,3,2011-05-29 15:35:00,12.75,15925,United Kingdom,38.25,2011-05,False,Sunday,15
555003,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-05-31 09:36:00,1.65,12787,Netherlands,19.799999999999997,2011-05,False,Tuesday,9
555070,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2011-05-31 11:36:00,1.25,15863,United Kingdom,1.25,2011-05,False,Tuesday,11
555092,22605,WOODEN CROQUET GARDEN SET,1,2011-05-31 13:08:00,14.95,16483,United Kingdom,14.95,2011-05,False,Tuesday,13
555094,23101,SILVER STARS TABLE DECORATION,12,2011-05-31 13:17:00,0.83,13398,United Kingdom,9.959999999999999,2011-05,False,Tuesday,13
555101,20711,JUMBO BAG TOYS ,10,2011-05-31 13:45:00,2.08,13070,United Kingdom,20.8,2011-05,False,Tuesday,13
555102,23163,REGENCY SUGAR TONGS,8,2011-05-31 13:50:00,2.49,14819,United Kingdom,19.92,2011-05,False,Tuesday,13
555106,22539,MINI JIGSAW DOLLY GIRL,24,2011-05-31 14:14:00,0.42,12790,Netherlands,10.08,2011-05,False,Tuesday,14
555119,47566,PARTY BUNTING,14,2011-05-31 15:22:00,4.95,15163,United Kingdom,69.3,2011-05,False,Tuesday,15
555124,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-05-31 15:26:00,2.95,18204,United Kingdom,2.95,2011-05,False,Tuesday,15
555133,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-31 15:32:00,2.08,16810,United Kingdom,20.8,2011-05,False,Tuesday,15
555159,22916,HERB MARKER THYME,12,2011-06-01 09:06:00,0.65,15124,United Kingdom,7.800000000000001,2011-06,False,Wednesday,9
555162,21498,RED RETROSPOT WRAP ,25,2011-06-01 10:15:00,0.42,12473,Germany,10.5,2011-06,False,Wednesday,10
555201,22090,PAPER BUNTING RETROSPOT,6,2011-06-01 12:10:00,2.95,16969,United Kingdom,17.700000000000003,2011-06,False,Wednesday,12
555232,21892,TRADITIONAL WOODEN CATCH CUP GAME ,30,2011-06-01 12:33:00,1.25,14597,United Kingdom,37.5,2011-06,False,Wednesday,12
555233,21089,SET/6 GREEN SPRING PAPER CUPS,12,2011-06-01 12:46:00,0.19,13917,United Kingdom,2.2800000000000002,2011-06,False,Wednesday,12
555242,48138,DOORMAT UNION FLAG,2,2011-06-01 13:40:00,7.95,16424,United Kingdom,15.9,2011-06,False,Wednesday,13
555251,84568,GIRLS ALPHABET IRON ON PATCHES ,288,2011-06-01 15:12:00,0.21,13062,United Kingdom,60.48,2011-06,False,Wednesday,15
555312,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-06-02 10:39:00,0.85,16484,United Kingdom,10.2,2011-06,False,Thursday,10
555347,22383,LUNCH BAG SUKI DESIGN ,20,2011-06-02 12:04:00,1.65,14389,United Kingdom,33.0,2011-06,False,Thursday,12
555348,15056P,EDWARDIAN PARASOL PINK,2,2011-06-02 12:06:00,5.95,15184,United Kingdom,11.9,2011-06,False,Thursday,12
555359,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-06-02 14:04:00,1.45,18135,United Kingdom,1.45,2011-06,False,Thursday,14
555363,23040,PAPER LANTERN 9 POINT SNOW STAR ,1,2011-06-02 14:15:00,5.75,14453,United Kingdom,5.75,2011-06,False,Thursday,14
555367,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,2011-06-02 14:28:00,1.25,17900,United Kingdom,15.0,2011-06,False,Thursday,14
555368,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-06-02 14:30:00,1.69,13437,United Kingdom,13.52,2011-06,False,Thursday,14
555383,22998,TRAVEL CARD WALLET KEEP CALM,4,2011-06-02 15:13:00,0.42,12517,Germany,1.68,2011-06,False,Thursday,15
555396,90145,SILVER HOOP EARRINGS WITH FLOWER,1,2011-06-02 17:23:00,5.95,16529,United Kingdom,5.95,2011-06,False,Thursday,17
555405,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-06-02 19:17:00,7.95,17531,United Kingdom,15.9,2011-06,False,Thursday,19
555410,21713,CITRONELLA CANDLE FLOWERPOT,16,2011-06-03 09:30:00,2.1,16239,United Kingdom,33.6,2011-06,False,Friday,9
555415,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-06-03 10:08:00,12.75,14500,United Kingdom,12.75,2011-06,False,Friday,10
555471,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,2011-06-03 11:42:00,1.95,16117,United Kingdom,7.8,2011-06,False,Friday,11
555486,22630,DOLLY GIRL LUNCH BOX,12,2011-06-03 13:05:00,1.95,13248,United Kingdom,23.4,2011-06,False,Friday,13
555492,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-06-03 14:24:00,1.25,16967,United Kingdom,15.0,2011-06,False,Friday,14
555496,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-06-03 14:44:00,2.55,15405,United Kingdom,61.199999999999996,2011-06,False,Friday,14
555497,21078,SET/20 STRAWBERRY PAPER NAPKINS ,24,2011-06-03 15:03:00,0.85,16659,United Kingdom,20.4,2011-06,False,Friday,15
555508,84946,ANTIQUE SILVER T-LIGHT GLASS,4,2011-06-03 16:45:00,1.25,16880,United Kingdom,5.0,2011-06,False,Friday,16
555509,21463,MIRRORED DISCO BALL ,3,2011-06-03 17:07:00,5.95,13435,United Kingdom,17.85,2011-06,False,Friday,17
555517,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2011-06-05 10:54:00,9.95,13131,United Kingdom,19.9,2011-06,False,Sunday,10
555518,21576,LETS GO SHOPPING COTTON TOTE BAG,6,2011-06-05 10:58:00,2.25,14891,United Kingdom,13.5,2011-06,False,Sunday,10
555519,21833,CAMOUFLAGE LED TORCH,60,2011-06-05 11:02:00,1.69,16682,United Kingdom,101.39999999999999,2011-06,False,Sunday,11
555537,22921,HERB MARKER CHIVES ,9,2011-06-05 12:37:00,0.65,15453,United Kingdom,5.8500000000000005,2011-06,False,Sunday,12
555555,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-06-05 13:48:00,3.75,16963,United Kingdom,15.0,2011-06,False,Sunday,13
555557,84813,SET OF 4 DIAMOND NAPKIN RINGS,2,2011-06-05 14:06:00,12.75,13682,United Kingdom,25.5,2011-06,False,Sunday,14
555570,22831,WHITE BROCANTE SOAP DISH,6,2011-06-05 15:36:00,2.95,15152,United Kingdom,17.700000000000003,2011-06,False,Sunday,15
555571,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-06-05 15:36:00,1.25,15462,United Kingdom,15.0,2011-06,False,Sunday,15
555572,21935,SUKI  SHOULDER BAG,10,2011-06-05 15:37:00,1.65,12449,Belgium,16.5,2011-06,False,Sunday,15
555573,22470,HEART OF WICKER LARGE,2,2011-06-05 15:46:00,2.95,15349,United Kingdom,5.9,2011-06,False,Sunday,15
555588,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-06 09:16:00,2.95,16849,United Kingdom,17.700000000000003,2011-06,False,Monday,9
555589,23175,REGENCY MILK JUG PINK ,4,2011-06-06 09:36:00,3.25,12802,Netherlands,13.0,2011-06,False,Monday,9
555591,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-06-06 09:59:00,1.25,15073,United Kingdom,15.0,2011-06,False,Monday,9
555593,22728,ALARM CLOCK BAKELIKE PINK,4,2011-06-06 10:06:00,3.75,16298,United Kingdom,15.0,2011-06,False,Monday,10
555637,21485,RETROSPOT HEART HOT WATER BOTTLE,9,2011-06-06 12:47:00,4.95,12535,France,44.550000000000004,2011-06,False,Monday,12
555642,22427,ENAMEL FLOWER JUG CREAM,6,2011-06-06 13:18:00,5.95,18248,United Kingdom,35.7,2011-06,False,Monday,13
555649,22492,MINI PAINT SET VINTAGE ,36,2011-06-06 13:47:00,0.65,15386,United Kingdom,23.400000000000002,2011-06,False,Monday,13
555720,21703,BAG 125g SWIRLY MARBLES,12,2011-06-06 15:46:00,0.42,16611,United Kingdom,5.04,2011-06,False,Monday,15
555728,22949,36 DOILIES DOLLY GIRL,1,2011-06-06 16:41:00,1.45,17252,United Kingdom,1.45,2011-06,False,Monday,16
555732,22429,ENAMEL MEASURING JUG CREAM,4,2011-06-07 08:19:00,4.25,14542,United Kingdom,17.0,2011-06,False,Tuesday,8
555738,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-06-07 09:44:00,0.55,16825,United Kingdom,79.2,2011-06,False,Tuesday,9
555739,23206,LUNCH BAG APPLE DESIGN,10,2011-06-07 09:49:00,1.65,12380,Belgium,16.5,2011-06,False,Tuesday,9
